user_id,movie_id,username,movie_title,director,release_date
8,213,Juan,Hacksaw Ridge,Mel Gibson,2016
8,809,Juan,Le dîner de cons,Francis Veber,1998
8,984,Juan,The Warriors,Walter Hill,1979
8,970,Juan,Dazed and Confused,Richard Linklater,1993
8,320,Juan,Sunrise: A Song of Two Humans,F.W. Murnau,1927
8,555,Juan,East of Eden,Elia Kazan,1955
8,973,Juan,Delicatessen,Marc Caro,1991
8,567,Juan,King Kong,Merian C. Cooper,1933
8,816,Juan,Il postino,Michael Radford,1994
9,562,Jorge,The Lost Weekend,Billy Wilder,1945
9,868,Jorge,Invasion of the Body Snatchers,Don Siegel,1956
9,96,Jorge,Amélie,Jean-Pierre Jeunet,2001
9,380,Jorge,Yeopgijeogin geunyeo,Jae-young Kwak,2001
9,645,Jorge,Remember the Titans,Boaz Yakin,2000
9,66,Jorge,Taare Zameen Par,Aamir Khan,2007
9,857,Jorge,The Dirty Dozen,Robert Aldrich,1967
9,401,Jorge,JFK,Oliver Stone,1991
9,907,Jorge,Despicable Me,Pierre Coffin,2010
9,220,Jorge,Song of the Sea,Tomm Moore,2014
9,120,Jorge,Vertigo,Alfred Hitchcock,1958
9,365,Jorge,Sin City,Frank Miller,2005
9,713,Jorge,Shadow of a Doubt,Alfred Hitchcock,1943
9,853,Jorge,The French Connection,William Friedkin,1971
9,939,Jorge,21 Grams,Alejandro G. Iñárritu,2003
9,566,Jorge,A Night at the Opera,Sam Wood,1935
9,698,Jorge,Cabaret,Bob Fosse,1972
9,243,Jorge,Finding Nemo,Andrew Stanton,2003
9,884,Jorge,Gifted,Marc Webb,2017
9,658,Jorge,Ed Wood,Tim Burton,1994
9,221,Jorge,Kahaani,Sujoy Ghosh,2012
9,620,Jorge,Auf der anderen Seite,Fatih Akin,2007
9,575,Jorge,Perfetti sconosciuti,Paolo Genovese,2016
9,17,Jorge,Star Wars: Episode V - The Empire Strikes Back,Irvin Kershner,1980
9,733,Jorge,Me and Earl and the Dying Girl,Alfonso Gomez-Rejon,2015
9,613,Jorge,The Trial of the Chicago 7,Aaron Sorkin,2020
9,618,Jorge,Once,John Carney,2007
9,56,Jorge,Vikram Vedha,Gayatri,2017
9,929,Jorge,300,Zack Snyder,2006
9,41,Jorge,American History X,Tony Kaye,1998
9,512,Jorge,The Bourne Identity,Doug Liman,2002
9,664,Jorge,The Fugitive,Andrew Davis,1993
9,855,Jorge,Where Eagles Dare,Brian G. Hutton,1968
9,28,Jorge,Se7en,David Fincher,1995
9,2,Jorge,The Godfather,Francis Ford Coppola,1972
9,718,Jorge,Duck Soup,Leo McCarey,1933
9,302,Jorge,Kakushi-toride no san-akunin,Akira Kurosawa,1958
9,507,Jorge,Harry Potter and the Prisoner of Azkaban,Alfonso Cuarón,2004
9,437,Jorge,Rio Bravo,Howard Hawks,1959
9,46,Jorge,Nuovo Cinema Paradiso,Giuseppe Tornatore,1988
9,33,Jorge,It's a Wonderful Life,Frank Capra,1946
9,525,Jorge,Edward Scissorhands,Tim Burton,1990
9,313,Jorge,Rebecca,Alfred Hitchcock,1940
9,799,Jorge,Interstate 60: Episodes of the Road,Bob Gale,2002
9,60,Jorge,Avengers: Endgame,Anthony Russo,2019
9,505,Jorge,Gegen die Wand,Fatih Akin,2004
9,95,Jorge,Eternal Sunshine of the Spotless Mind,Michel Gondry,2004
9,859,Jorge,A Man for All Seasons,Fred Zinnemann,1966
9,852,Jorge,Deliverance,John Boorman,1972
9,53,Jorge,City Lights,Charles Chaplin,1931
9,950,Jorge,Blow,Ted Demme,2001
9,917,Jorge,The Visitor,Tom McCarthy,2007
9,543,Jorge,Patton,Franklin J. Schaffner,1970
9,734,Jorge,Birdman or (The Unexpected Virtue of Ignorance),Alejandro G. Iñárritu,2014
9,646,Jorge,Wo hu cang long,Ang Lee,2000
9,935,Jorge,Mysterious Skin,Gregg Araki,2004
9,866,Jorge,The Magnificent Seven,John Sturges,1960
9,386,Jorge,The Straight Story,David Lynch,1999
9,139,Jorge,Mandariinid,Zaza Urushadze,2013
9,598,Jorge,La migliore offerta,Giuseppe Tornatore,2013
9,357,Jorge,Tropa de Elite,José Padilha,2007
9,307,Jorge,Le salaire de la peur,Henri-Georges Clouzot,1953
9,789,Jorge,I Am Sam,Jessie Nelson,2001
9,793,Jorge,Das Experiment,Oliver Hirschbiegel,2001
9,870,Jorge,The Ladykillers,Alexander Mackendrick,1955
9,778,Jorge,The Bourne Supremacy,Paul Greengrass,2004
9,351,Jorge,Dev.D,Anurag Kashyap,2009
9,969,Jorge,Falling Down,Joel Schumacher,1993
9,80,Jorge,Witness for the Prosecution,Billy Wilder,1957
9,606,Jorge,Ajeossi,Jeong-beom Lee,2010
9,612,Jorge,Män som hatar kvinnor,Niels Arden Oplev,2009
9,484,Jorge,Amour,Michael Haneke,2012
9,235,Jorge,Million Dollar Baby,Clint Eastwood,2004
9,404,Jorge,Do the Right Thing,Spike Lee,1989
9,451,Jorge,Rope,Alfred Hitchcock,1948
9,200,Jorge,Ah-ga-ssi,Chan-wook Park,2016
9,989,Jorge,Close Encounters of the Third Kind,Steven Spielberg,1977
9,224,Jorge,Mad Max: Fury Road,George Miller,2015
9,993,Jorge,The Jungle Book,Wolfgang Reitherman,1967
9,434,Jorge,Vivre sa vie: Film en douze tableaux,"Jean-Luc Godard
",1962
9,836,Jorge,The Purple Rose of Cairo,Woody Allen,1985
9,809,Jorge,Le dîner de cons,Francis Veber,1998
9,263,Jorge,Jurassic Park,Steven Spielberg,1993
9,345,Jorge,The Perks of Being a Wallflower,Stephen Chbosky,2012
9,449,Jorge,In a Lonely Place,Nicholas Ray,1950
9,202,Jorge,Haider,Vishal Bhardwaj,2014
9,130,Jorge,Uri: The Surgical Strike,Aditya Dhar,2018
9,552,Jorge,Hiroshima mon amour,Alain Resnais,1959
9,473,Jorge,Sing Street,John Carney,2016
9,375,Jorge,Kal Ho Naa Ho,Nikkhil Advani,2003
9,790,Jorge,Adaptation.,Spike Jonze,2002
9,12,Jorge,Forrest Gump,Robert Zemeckis,1994
9,7,Jorge,Pulp Fiction,Quentin Tarantino,1994
9,743,Jorge,Detachment,Tony Kaye,2011
9,683,Jorge,The Color Purple,Steven Spielberg,1985
9,720,Jorge,Frankenstein,James Whale,1931
9,445,Jorge,Les diaboliques,Henri-Georges Clouzot,1955
9,526,Jorge,My Left Foot: The Story of Christy Brown,Jim Sheridan,1989
9,208,Jorge,PK,Rajkumar Hirani,2014
9,520,Jorge,Once Were Warriors,Lee Tamahori,1994
10,283,Jose,Zerkalo,Andrei Tarkovsky,1975
10,919,Jose,Eastern Promises,David Cronenberg,2007
10,724,Jose,Wind River,Taylor Sheridan,2017
10,557,Jose,Strangers on a Train,Alfred Hitchcock,1951
10,429,Jose,Who's Afraid of Virginia Woolf?,Mike Nichols,1966
10,407,Jose,The Princess Bride,Rob Reiner,1987
10,901,Jose,Serbuan maut,Gareth Evans,2011
10,70,Jose,Memento,Christopher Nolan,2000
10,779,Jose,The Machinist,Brad Anderson,2004
10,758,Jose,Frost/Nixon,Ron Howard,2008
10,667,Jose,Lat sau san taam,John Woo,1992
10,913,Jose,Zombieland,Ruben Fleischer,2009
10,471,Jose,Hunt for the Wilderpeople,Taika Waititi,2016
10,128,Jose,The Kid,Charles Chaplin,1921
10,222,Jose,Zindagi Na Milegi Dobara,Zoya Akhtar,2011
10,635,Jose,Serenity,Joss Whedon,2005
10,385,Jose,Dancer in the Dark,Lars von Trier,2000
10,682,Jose,The Goonies,Richard Donner,1985
10,218,Jose,Ford v Ferrari,James Mangold,2019
10,642,Jose,Gongdong gyeongbi guyeok JSA,Chan-wook Park,2000
10,657,Jose,Breaking the Waves,Claudio Mora,1996
10,431,Jose,Doctor Zhivago,David Lean,1965
10,406,Jose,Akira,Katsuhiro Ôtomo,1988
10,807,Jose,As Good as It Gets,James L. Brooks,1997
10,991,Jose,Giù la testa,Sergio Leone,1971
10,831,Jose,Withnail & I,Bruce Robinson,1987
10,674,Jose,Glory,Edward Zwick,1989
10,328,Jose,La La Land,Damien Chazelle,2016
10,601,Jose,The Big Short,Adam McKay,2015
10,722,Jose,God's Own Country,Francis Lee,2017
10,239,Jose,Munna Bhai M.B.B.S.,Rajkumar Hirani,2003
10,619,Jose,The Hobbit: An Unexpected Journey,Peter Jackson,2012
10,412,Jose,Gandhi,Richard Attenborough,1982
11,232,Jose,Into the Wild,Sean Penn,2007
11,395,Jose,Kôkaku Kidôtai,Mamoru Oshii,1995
11,230,Jose,Mary and Max,Adam Elliot,2009
11,909,Jose,Kick-Ass,Matthew Vaughn,2010
11,855,Jose,Where Eagles Dare,Brian G. Hutton,1968
11,963,Jose,Sense and Sensibility,Ang Lee,1995
11,822,Jose,The Last of the Mohicans,Michael Mann,1992
11,654,Jose,Hana-bi,Takeshi Kitano,1997
11,550,Jose,Spartacus,Stanley Kubrick,1960
11,525,Jose,Edward Scissorhands,Tim Burton,1990
11,973,Jose,Delicatessen,Marc Caro,1991
11,510,Jose,No Man's Land,Danis Tanovic,2001
11,776,Jose,Crash,Paul Haggis,2004
11,247,Jose,"""Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni""",Hideaki Anno,1997
11,940,Jose,Boksuneun naui geot,Chan-wook Park,2002
11,50,Jose,Psycho,Alfred Hitchcock,1960
11,678,Jose,Predator,John McTiernan,1987
11,690,Jose,Kramer vs. Kramer,Robert Benton,1979
11,260,Jose,Before Sunrise,Richard Linklater,1995
11,317,Jose,It Happened One Night,Frank Capra,1934
11,596,Jose,Kaze tachinu,Hayao Miyazaki,2013
11,921,Jose,The Secret of Kells,Tomm Moore,2009
11,72,Jose,Once Upon a Time in America,Sergio Leone,1984
11,632,Jose,Pride & Prejudice,Joe Wright,2005
11,758,Jose,Frost/Nixon,Ron Howard,2008
11,6,Jose,The Lord of the Rings: The Return of the King,Peter Jackson,2003
11,640,Jose,Lilja 4-ever,Lukas Moodysson,2002
11,374,Jose,Cinderella Man,Ron Howard,2005
11,847,Jose,Love and Death,Woody Allen,1975
11,418,Jose,Young Frankenstein,Mel Brooks,1974
11,412,Jose,Gandhi,Richard Attenborough,1982
11,652,Jose,Shrek,Andrew Adamson,2001
11,223,Jose,Prisoners,Denis Villeneuve,2013
11,880,Jose,Once Upon a Time... in Hollywood,Quentin Tarantino,2019
11,567,Jose,King Kong,Merian C. Cooper,1933
11,190,Jose,Rashômon,Akira Kurosawa,1950
11,923,Jose,Gone Baby Gone,Ben Affleck,2007
11,798,Jose,"""O Brother, Where Art Thou?""",Joel Coen,2000
11,901,Jose,Serbuan maut,Gareth Evans,2011
11,609,Jose,Chugyeokja,Hong-jin Na,2008
11,586,Jose,Little Women,Greta Gerwig,2019
11,669,Jose,La double vie de Véronique,Claudio Mora,1991
11,603,Jose,Ang-ma-reul bo-at-da,Jee-woon Kim,2010
11,111,Jose,Das Boot,Claudio Mora,1981
11,489,Jose,District 9,Neill Blomkamp,2009
11,512,Jose,The Bourne Identity,Doug Liman,2002
11,661,Jose,The Sandlot,David Mickey Evans,1993
11,415,Jose,Annie Hall,Woody Allen,1977
11,620,Jose,Auf der anderen Seite,Fatih Akin,2007
11,869,Jose,Rebel Without a Cause,Nicholas Ray,1955
11,363,Jose,The Bourne Ultimatum,Paul Greengrass,2007
11,754,Jose,Argo,Ben Affleck,2012
11,187,Jose,Du rififi chez les hommes,Jules Dassin,1955
11,324,Jose,Togo,Ericson Core,2019
11,133,Jose,"""Three Billboards Outside Ebbing, Missouri""",Martin McDonagh,2017
11,830,Jose,Spoorloos,George Sluizer,1988
11,572,Jose,Sound of Metal,Darius Marder,2019
11,486,Jose,Un prophète,Jacques Audiard,2009
11,81,Jose,Paths of Glory,Stanley Kubrick,1957
11,157,Jose,"""Swades: We, the People""",Ashutosh Gowariker,2004
11,820,Jose,The Muppet Christmas Carol,Brian Henson,1992
11,756,Jose,Harry Potter and the Deathly Hallows: Part 1,David Yates,2010
11,227,Jose,Harry Potter and the Deathly Hallows: Part 2,David Yates,2011
11,300,Jose,Les quatre cents coups,François Truffaut,1959
11,971,Jose,My Cousin Vinny,Jonathan Lynn,1992
11,911,Jose,Moneyball,Bennett Miller,2011
11,899,Jose,Dawn of the Planet of the Apes,Matt Reeves,2014
11,18,Jose,One Flew Over the Cuckoo's Nest,Milos Forman,1975
11,102,Jose,Toy Story,John Lasseter,1995
11,623,Jose,American Gangster,Ridley Scott,2007
11,388,Jose,Festen,Thomas Vinterberg,1998
11,454,Jose,Laura,Otto Preminger,1944
11,852,Jose,Deliverance,John Boorman,1972
11,345,Jose,The Perks of Being a Wallflower,Stephen Chbosky,2012
11,143,Jose,Paan Singh Tomar,Tigmanshu Dhulia,2012
11,58,Jose,Dangal,Nitesh Tiwari,2016
11,477,Jose,Arrival,Denis Villeneuve,2016
11,858,Jose,Belle de jour,Luis Buñuel,1967
11,383,Jose,Donnie Darko,Richard Kelly,2001
11,321,Jose,The General,Clyde Bruckman,1926
11,47,Jose,Hotaru no haka,Isao Takahata,1988
11,43,Jose,Léon,Luc Besson,1994
11,349,Jose,Deadpool,Tim Miller,2016
11,459,Jose,The Wizard of Oz,Victor Fleming,1939
11,924,Jose,La Vie En Rose,Olivier Dahan,2007
11,379,Jose,The Incredibles,Brad Bird,2004
11,98,Jose,Requiem for a Dream,Darren Aronofsky,2000
11,782,Jose,Harry Potter and the Goblet of Fire,Mike Newell,2005
11,7,Jose,Pulp Fiction,Quentin Tarantino,1994
11,729,Jose,Omoide no Mânî,James Simone,2014
11,37,Jose,The Prestige,Christopher Nolan,2006
11,428,Jose,The Graduate,Mike Nichols,1967
11,264,Jose,In the Name of the Father,Jim Sheridan,1993
11,160,Jose,A Beautiful Mind,Ron Howard,2001
11,720,Jose,Frankenstein,James Whale,1931
12,801,Sofia,Office Space,Mike Judge,1999
12,442,Sofia,The Killing,Stanley Kubrick,1956
12,554,Sofia,The Searchers,John Ford,1956
12,57,Sofia,Kimi no na wa.,Makoto Shinkai,2016
12,667,Sofia,Lat sau san taam,John Woo,1992
12,758,Sofia,Frost/Nixon,Ron Howard,2008
12,866,Sofia,The Magnificent Seven,John Sturges,1960
12,52,Sofia,Modern Times,Charles Chaplin,1936
12,41,Sofia,American History X,Tony Kaye,1998
12,911,Sofia,Moneyball,Bennett Miller,2011
12,493,Sofia,"""4 luni, 3 saptamâni si 2 zile""",Cristian Mungiu,2007
12,777,Sofia,Kung fu,Stephen Chow,2004
12,505,Sofia,Gegen die Wand,Fatih Akin,2004
12,99,Sofia,American Beauty,Sam Mendes,1999
12,124,Sofia,Double Indemnity,Billy Wilder,1944
12,654,Sofia,Hana-bi,Takeshi Kitano,1997
12,133,Sofia,"""Three Billboards Outside Ebbing, Missouri""",Martin McDonagh,2017
12,385,Sofia,Dancer in the Dark,Lars von Trier,2000
12,590,Sofia,La grande bellezza,Paolo Sorrentino,2013
12,145,Sofia,Warrior,Gavin O'Connor,2011
12,940,Sofia,Boksuneun naui geot,Chan-wook Park,2002
12,364,Sofia,Bin-jip,Ki-duk Kim,2004
12,103,Sofia,Braveheart,Mel Gibson,1995
12,783,Sofia,Man on Fire,Tony Scott,2004
12,800,Sofia,"""South Park: Bigger, Longer & Uncut""",Trey Parker,1999
12,389,Sofia,Central do Brasil,Walter Salles,1998
12,386,Sofia,The Straight Story,David Lynch,1999
12,909,Sofia,Kick-Ass,Matthew Vaughn,2010
12,66,Sofia,Taare Zameen Par,Aamir Khan,2007
12,402,Sofia,Beauty and the Beast,Gary Trousdale,1991
12,280,Sofia,Rocky,John G. Avildsen,1976
13,633,Fernando,The World's Fastest Indian,Roger Donaldson,2005
13,801,Fernando,Office Space,Mike Judge,1999
13,74,Fernando,The Shining,Stanley Kubrick,1980
13,663,Fernando,Naked,Mike Leigh,1993
13,481,Fernando,Bir Zamanlar Anadolu'da,Nuri Bilge Ceylan,2011
13,289,Fernando,Cool Hand Luke,Stuart Rosenberg,1967
13,967,Fernando,Apollo 13,Ron Howard,PG
13,780,Fernando,Ray,Taylor Hackford,2004
13,776,Fernando,Crash,Paul Haggis,2004
13,766,Fernando,Efter brylluppet,Susanne Bier,2006
13,850,Fernando,Serpico,Sidney Lumet,1973
13,658,Fernando,Ed Wood,Tim Burton,1994
13,347,Fernando,The King's Speech,Tom Hooper,2010
13,656,Fernando,The Game,David Fincher,1997
13,727,Fernando,En man som heter Ove,Hannes Holm,2015
13,928,Fernando,Harry Potter and the Half-Blood Prince,David Yates,2009
13,771,Fernando,Control,Anton Corbijn,2007
13,120,Fernando,Vertigo,Alfred Hitchcock,1958
13,525,Fernando,Edward Scissorhands,Tim Burton,1990
13,661,Fernando,The Sandlot,David Mickey Evans,1993
13,200,Fernando,Ah-ga-ssi,Chan-wook Park,2016
13,920,Fernando,Stardust,Matthew Vaughn,2007
13,112,Fernando,Taxi Driver,Martin Scorsese,1976
13,246,Fernando,"""Monsters, Inc.""",Pete Docter,2001
13,724,Fernando,Wind River,Taylor Sheridan,2017
13,636,Fernando,Walk the Line,James Mangold,2005
13,366,Fernando,Le scaphandre et le papillon,Julian Schnabel,2007
13,916,Fernando,The Blind Side,John Lee Hancock,2009
13,992,Fernando,Kelly's Heroes,Brian G. Hutton,1970
13,68,Fernando,The Lives of Others,Florian Henckel von Donnersmarck,2006
13,234,Fernando,Lage Raho Munna Bhai,Rajkumar Hirani,2006
13,804,Fernando,Rushmore,Wes Anderson,1998
13,136,Fernando,Klaus,Sergio Pablos,2019
13,35,Fernando,Whiplash,Damien Chazelle,2014
13,688,Fernando,The King of Comedy,Martin Scorsese,1982
13,385,Fernando,Dancer in the Dark,Lars von Trier,2000
13,703,Fernando,Bonnie and Clyde,Arthur Penn,1967
13,406,Fernando,Akira,Katsuhiro Ôtomo,1988
13,545,Fernando,Night of the Living Dead,George A. Romero,1968
13,222,Fernando,Zindagi Na Milegi Dobara,Zoya Akhtar,2011
13,348,Fernando,The Help,Tate Taylor,2011
13,993,Fernando,The Jungle Book,Wolfgang Reitherman,1967
13,252,Fernando,"""Crna macka, beli macor""",Emir Kusturica,1998
13,592,Fernando,Vicky Donor,Shoojit Sircar,2012
13,119,Fernando,North by Northwest,Alfred Hitchcock,1959
13,340,Fernando,Guardians of the Galaxy,James Gunn,2014
13,962,Fernando,Lost Highway,David Lynch,1997
13,320,Fernando,Sunrise: A Song of Two Humans,F.W. Murnau,1927
13,577,Fernando,Paddington 2,Paul King,2017
13,568,Fernando,Freaks,Tod Browning,1932
13,729,Fernando,Omoide no Mânî,James Simone,2014
13,628,Fernando,Hot Fuzz,Edgar Wright,2007
13,319,Fernando,The Circus,Charles Chaplin,1928
13,117,Fernando,Lawrence of Arabia,David Lean,1962
14,785,Susana,The Last Samurai,Edward Zwick,2003
14,71,Susana,Mononoke-hime,Hayao Miyazaki,1997
14,90,Susana,Jodaeiye Nader az Simin,Asghar Farhadi,2011
14,889,Susana,Baby Driver,Edgar Wright,2017
14,561,Susana,The Big Sleep,Howard Hawks,1946
14,634,Susana,Tôkyô goddofâzâzu,Satoshi Kon,2003
14,363,Susana,The Bourne Ultimatum,Paul Greengrass,2007
14,331,Susana,Zootopia,Byron Howard,2016
14,962,Susana,Lost Highway,David Lynch,1997
14,250,Susana,La leggenda del pianista sull'oceano,Giuseppe Tornatore,1998
14,320,Susana,Sunrise: A Song of Two Humans,F.W. Murnau,1927
14,985,Susana,The Muppet Movie,James Frawley,1979
14,866,Susana,The Magnificent Seven,John Sturges,1960
14,1,Susana,The Shawshank Redemption,Frank Darabont,1994
14,277,Susana,The Elephant Man,David Lynch,1980
14,302,Susana,Kakushi-toride no san-akunin,Akira Kurosawa,1958
14,483,Susana,Edge of Tomorrow,Doug Liman,2014
14,576,Susana,Hidden Figures,Theodore Melfi,2016
14,53,Susana,City Lights,Charles Chaplin,1931
14,868,Susana,Invasion of the Body Snatchers,Don Siegel,1956
14,144,Susana,El secreto de sus ojos,Juan José Campanella,2009
14,970,Susana,Dazed and Confused,Richard Linklater,1993
14,938,Susana,The Station Agent,Tom McCarthy,2003
14,18,Susana,One Flew Over the Cuckoo's Nest,Milos Forman,1975
14,135,Susana,Baahubali 2: The Conclusion,S.S. Rajamouli,2017
14,375,Susana,Kal Ho Naa Ho,Nikkhil Advani,2003
14,271,Susana,Kaze no tani no Naushika,Hayao Miyazaki,1984
14,532,Susana,A Christmas Story,Bob Clark,1983
14,495,Susana,In Bruges,Martin McDonagh,2008
14,553,Susana,The Ten Commandments,Cecil B. DeMille,1956
14,982,Susana,On Golden Pond,Mark Rydell,1981
14,120,Susana,Vertigo,Alfred Hitchcock,1958
14,423,Susana,Fiddler on the Roof,Norman Jewison,1971
14,736,Susana,Kai po che!,Abhishek Kapoor,2013
14,49,Susana,Once Upon a Time in the West,Sergio Leone,1968
14,545,Susana,Night of the Living Dead,George A. Romero,1968
14,314,Susana,Mr. Smith Goes to Washington,Frank Capra,1939
14,916,Susana,The Blind Side,John Lee Hancock,2009
14,459,Susana,The Wizard of Oz,Victor Fleming,1939
14,104,Susana,Reservoir Dogs,Quentin Tarantino,1992
14,633,Susana,The World's Fastest Indian,Roger Donaldson,2005
14,340,Susana,Guardians of the Galaxy,James Gunn,2014
14,108,Susana,Amadeus,Milos Forman,1984
14,290,Susana,Persona,Ingmar Bergman,1966
14,883,Susana,Just Mercy,Destin Daniel Cretton,2019
14,493,Susana,"""4 luni, 3 saptamâni si 2 zile""",Cristian Mungiu,2007
15,215,Ana,Barfi!,Anurag Basu,2012
15,735,Ana,La vie d'Adèle,Abdellatif Kechiche,2013
15,455,Ana,The Best Years of Our Lives,William Wyler,1946
15,871,Ana,Sabrina,Billy Wilder,1954
15,179,Ana,Monty Python and the Holy Grail,Terry Gilliam,1975
15,832,Ana,The Last Emperor,Bernardo Bertolucci,1987
15,666,Ana,Batman: Mask of the Phantasm,Kevin Altieri,1993
15,319,Ana,The Circus,Charles Chaplin,1928
15,644,Ana,Waking Life,Richard Linklater,2001
15,594,Ana,About Time,Richard Curtis,2013
15,681,Ana,Down by Law,Jim Jarmusch,1986
15,877,Ana,The Invisible Man,James Whale,1933
15,765,Ana,Ex Machina,Alex Garland,2014
15,266,Ana,Dà hóng denglong gaogao guà,Yimou Zhang,1991
15,503,Ana,Iron Man,Jon Favreau,2008
15,241,Ana,Dil Chahta Hai,Farhan Akhtar,2001
15,444,Ana,La Strada,Federico Fellini,1954
15,566,Ana,A Night at the Opera,Sam Wood,1935
15,982,Ana,On Golden Pond,Mark Rydell,1981
15,100,Ana,Good Will Hunting,Gus Van Sant,1997
15,282,Ana,Barry Lyndon,Stanley Kubrick,1975
15,645,Ana,Remember the Titans,Boaz Yakin,2000
15,396,Ana,The Nightmare Before Christmas,Henry Selick,1993
15,660,Ana,Tombstone,George P. Cosmatos,1993
15,219,Ana,Spotlight,Tom McCarthy,2015
15,827,Ana,Barton Fink,Joel Coen,1991
15,857,Ana,The Dirty Dozen,Robert Aldrich,1967
15,925,Ana,Huo Yuan Jia,Ronny Yu,2006
15,909,Ana,Kick-Ass,Matthew Vaughn,2010
15,26,Ana,The Green Mile,Frank Darabont,1999
15,670,Ana,Boyz n the Hood,John Singleton,1991
15,294,Ana,What Ever Happened to Baby Jane?,Robert Aldrich,1962
15,955,Ana,Lola rennt,Tom Tykwer,1998
15,340,Ana,Guardians of the Galaxy,James Gunn,2014
15,262,Ana,Chung Hing sam lam,Kar-Wai Wong,1994
15,573,Ana,Forushande,Asghar Farhadi,2016
15,979,Ana,"""Planes, Trains & Automobiles""",John Hughes,1987
15,194,Ana,The Gold Rush,Charles Chaplin,1925
15,235,Ana,Million Dollar Baby,Clint Eastwood,2004
15,626,Ana,Apocalypto,Mel Gibson,2006
15,199,Ana,Contratiempo,Oriol Paulo,2016
15,291,Ana,Andrei Rublev,Andrei Tarkovsky,1966
15,39,Ana,The Pianist,Roman Polanski,2002
15,621,Ana,Atonement,Joe Wright,2007
15,53,Ana,City Lights,Charles Chaplin,1931
15,702,Ana,Guess Who's Coming to Dinner,Stanley Kramer,1967
15,609,Ana,Chugyeokja,Hong-jin Na,2008
15,52,Ana,Modern Times,Charles Chaplin,1936
15,677,Ana,Mississippi Burning,Alan Parker,1988
15,488,Ana,Låt den rätte komma in,Tomas Alfredson,2008
15,949,Ana,The Others,Alejandro Amenábar,2001
15,651,Ana,October Sky,Joe Johnston,1999
15,521,Ana,True Romance,Tony Scott,1993
15,293,Ana,El ángel exterminador,Luis Buñuel,1962
15,130,Ana,Uri: The Surgical Strike,Aditya Dhar,2018
15,652,Ana,Shrek,Andrew Adamson,2001
15,315,Ana,Gone with the Wind,Victor Fleming,1939
15,639,Ana,Diarios de motocicleta,Walter Salles,2004
15,738,Ana,Captain America: The Winter Soldier,Anthony Russo,2014
15,906,Ana,Hævnen,Susanne Bier,2010
15,407,Ana,The Princess Bride,Rob Reiner,1987
15,383,Ana,Donnie Darko,Richard Kelly,2001
15,704,Ana,My Fair Lady,George Cukor,1964
15,903,Ana,Kari-gurashi no Arietti,Hiromasa Yonebayashi,2010
15,739,Ana,Rockstar,Imtiaz Ali,2011
15,409,Ana,Au revoir les enfants,Louis Malle,1987
15,367,Ana,G.O.R.A.,Ömer Faruk Sorak,2004
15,324,Ana,Togo,Ericson Core,2019
15,778,Ana,The Bourne Supremacy,Paul Greengrass,2004
15,77,Ana,Anand,Hrishikesh Mukherjee,1971
15,727,Ana,En man som heter Ove,Hannes Holm,2015
15,466,Ana,Manbiki kazoku,Hirokazu Koreeda,2018
15,970,Ana,Dazed and Confused,Richard Linklater,1993
15,882,Ana,The Florida Project,Sean Baker,2017
15,264,Ana,In the Name of the Father,Jim Sheridan,1993
15,945,Ana,Batoru rowaiaru,Kinji Fukasaku,2000
15,30,Ana,Star Wars,George Lucas,1977
15,475,Ana,Nightcrawler,Dan Gilroy,2014
16,22,Luis,Interstellar,Christopher Nolan,2014
16,596,Luis,Kaze tachinu,Hayao Miyazaki,2013
16,167,Luis,Andaz Apna Apna,Rajkumar Santoshi,1994
16,561,Luis,The Big Sleep,Howard Hawks,1946
16,176,Luis,Höstsonaten,Ingmar Bergman,1978
16,502,Luis,Les choristes,Christophe Barratier,2004
16,845,Luis,Halloween,John Carpenter,1978
16,562,Luis,The Lost Weekend,Billy Wilder,1945
16,170,Luis,Dom za vesanje,Emir Kusturica,1988
16,834,Luis,Der Name der Rose,Jean-Jacques Annaud,1986
16,429,Luis,Who's Afraid of Virginia Woolf?,Mike Nichols,1966
16,318,Luis,La passion de Jeanne d'Arc,Carl Theodor Dreyer,1928
16,51,Luis,Casablanca,Michael Curtiz,1942
16,569,Luis,Nosferatu,F.W. Murnau,1922
16,182,Luis,Yôjinbô,Akira Kurosawa,1961
16,423,Luis,Fiddler on the Roof,Norman Jewison,1971
16,915,Luis,Sherlock Holmes,Guy Ritchie,2009
16,719,Luis,Scarface: The Shame of the Nation,Howard Hawks,1932
16,943,Luis,The Butterfly Effect,Eric Bress,2004
16,82,Luis,Rear Window,Alfred Hitchcock,1954
16,408,Luis,Der Himmel über Berlin,Wim Wenders,1987
16,826,Luis,Fried Green Tomatoes,Jon Avnet,1991
16,124,Luis,Double Indemnity,Billy Wilder,1944
16,539,Luis,Amarcord,Federico Fellini,1973
16,505,Luis,Gegen die Wand,Fatih Akin,2004
16,238,Luis,Before Sunset,Richard Linklater,2004
16,452,Luis,Out of the Past,Jacques Tourneur,1947
16,479,Luis,Before Midnight,Richard Linklater,2013
16,690,Luis,Kramer vs. Kramer,Robert Benton,1979
16,104,Luis,Reservoir Dogs,Quentin Tarantino,1992
16,841,Luis,First Blood,Ted Kotcheff,1982
16,48,Luis,Back to the Future,Robert Zemeckis,1985
16,310,Luis,The Third Man,Carol Reed,1949
16,4,Luis,The Godfather: Part II,Francis Ford Coppola,1974
